Start Date,1/1/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,11/15/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,ELOFR 6 03/22/2029 REGS Corp,,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,ELOFR 4.875 12/08/2028 REGS Corp,,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,ELOFR 2.875 01/29/2026 REGS Corp,,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,ELOFR 3.25 07/23/2027 REGS Corp,,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,ELOFR 2.625 01/30/2024 REGS Corp,,,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,ELOFR 2.375 04/25/2025 REGS Corp,,,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,ELOFR 1.5 06/03/2024 REGS Corp,,,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,ELOFR 0 05/26/2028 Corp,,,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,ELOFR 0 07/10/2030 Corp,,,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,ELOFR 0 07/09/2027 Corp,,,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,ELOFR 0 07/10/2025 Corp,,,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,ELOFR 1.75 04/23/2021 REGS Corp,,,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,ELOFR 0 02/01/2020 REGS Corp,,,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,ELOFR 0.625 02/07/2022 REGS Corp,,,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,ELOFR 2.375 12/12/2022 REGS Corp,,,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp,ELOFR 0 07/10/2023 Corp
4/7/2023,,,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,4/7/2023,5.637,96.364,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,4/7/2023,4.599,95.555,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,4/7/2023,4.774,94.21,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,4/7/2023,4.177,98.778,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/7/2023,4.1,96.694,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/7/2023,2.733,98.63,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/7/2023,,,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/7/2023,,,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/7/2023,,,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/7/2023,,,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/7/2023,-0.432,100.007,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/7/2023,4.742,99.987,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/7/2023,-0.395,100.911,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/7/2023,5.531,99.975,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/7/2023,,,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3
4/10/2023,,,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,4/10/2023,5.637,96.364,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,4/10/2023,4.599,95.555,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,4/10/2023,4.774,94.21,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,4/10/2023,4.177,98.778,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/10/2023,4.1,96.694,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/10/2023,2.733,98.63,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/10/2023,,,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/10/2023,,,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/10/2023,,,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/10/2023,,,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/10/2023,-0.432,100.007,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/10/2023,4.742,99.987,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/10/2023,-0.395,100.911,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/10/2023,5.531,99.975,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3,,4/10/2023,,,178.4,0.015594545,0.033882731,0.048353471,0.066870554,HY3
4/11/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/11/2023,5.754,95.827,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/11/2023,4.723,95.25,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/11/2023,4.892,93.782,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/11/2023,4.24,98.733,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/11/2023,4.217,96.48,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/11/2023,2.985,98.359,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/11/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/11/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/11/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/11/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/11/2023,-0.432,100.007,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/11/2023,4.742,99.987,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/11/2023,-0.395,100.911,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/11/2023,5.531,99.975,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/11/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3
4/12/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/12/2023,5.799,95.62,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/12/2023,4.777,95.121,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/12/2023,4.934,93.634,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/12/2023,4.251,98.729,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/12/2023,4.273,96.381,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/12/2023,2.845,98.515,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/12/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/12/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/12/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/12/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/12/2023,-0.432,100.007,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/12/2023,4.742,99.987,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/12/2023,-0.395,100.911,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/12/2023,5.531,99.975,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/12/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3
4/13/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/13/2023,5.771,95.757,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/13/2023,4.698,95.329,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/13/2023,4.899,93.771,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/13/2023,4.218,98.766,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/13/2023,4.23,96.476,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/13/2023,2.819,98.554,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/13/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/13/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/13/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/13/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/13/2023,-0.432,100.007,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/13/2023,4.742,99.987,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/13/2023,-0.395,100.911,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/13/2023,5.531,99.975,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/13/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3
4/14/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/14/2023,5.821,95.527,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/14/2023,4.7,95.328,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/14/2023,4.934,93.65,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,4/14/2023,4.241,98.752,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/14/2023,4.317,96.32,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/14/2023,2.873,98.499,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/14/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/14/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/14/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/14/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/14/2023,-0.432,100.007,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/14/2023,4.742,99.987,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/14/2023,-0.395,100.911,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/14/2023,5.531,99.975,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3,,4/14/2023,,,179.8,0.016254047,0.03501271,0.049756683,0.068533424,HY3
4/17/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/17/2023,5.788,95.679,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/17/2023,4.637,95.488,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/17/2023,4.872,93.877,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/17/2023,4.231,98.764,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/17/2023,4.292,96.37,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/17/2023,2.86,98.516,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/17/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/17/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/17/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/17/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/17/2023,-0.432,100.007,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/17/2023,4.742,99.987,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/17/2023,-0.395,100.911,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/17/2023,5.531,99.975,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/17/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3
4/18/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/18/2023,5.771,95.758,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/18/2023,4.6,95.584,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/18/2023,4.866,93.902,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/18/2023,4.181,98.805,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/18/2023,4.315,96.332,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/18/2023,2.851,98.53,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/18/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/18/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/18/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/18/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/18/2023,-0.432,100.007,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/18/2023,4.742,99.987,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/18/2023,-0.395,100.911,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/18/2023,5.531,99.975,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/18/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3
4/19/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/19/2023,5.786,95.693,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/19/2023,4.598,95.593,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/19/2023,4.89,93.821,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/19/2023,4.236,98.768,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/19/2023,4.354,96.267,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/19/2023,2.897,98.484,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/19/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/19/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/19/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/19/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/19/2023,-0.432,100.007,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/19/2023,4.742,99.987,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/19/2023,-0.395,100.911,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/19/2023,5.531,99.975,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/19/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3
4/20/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/20/2023,5.682,96.173,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/20/2023,4.53,95.773,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/20/2023,4.801,94.151,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/20/2023,4.155,98.84,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/20/2023,4.28,96.417,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/20/2023,2.854,98.541,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/20/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/20/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/20/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/20/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/20/2023,-0.432,100.007,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/20/2023,4.742,99.987,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/20/2023,-0.395,100.911,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/20/2023,5.531,99.975,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/20/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3
4/21/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/21/2023,5.715,96.024,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/21/2023,4.52,95.803,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/21/2023,4.825,94.068,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,4/21/2023,4.078,98.901,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/21/2023,4.291,96.401,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/21/2023,2.803,98.599,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/21/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/21/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/21/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/21/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/21/2023,-0.432,100.007,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/21/2023,4.742,99.987,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/21/2023,-0.395,100.911,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/21/2023,5.531,99.975,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3,,4/21/2023,,,177.6,0.014795629,0.032519609,0.046664903,0.064875879,HY3
4/24/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,4/24/2023,5.761,95.816,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,4/24/2023,4.584,95.647,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,4/24/2023,4.878,93.88,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,4/24/2023,4.093,98.893,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/24/2023,4.379,96.246,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/24/2023,2.912,98.487,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/24/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/24/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/24/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/24/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/24/2023,-0.432,100.007,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/24/2023,4.742,99.987,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/24/2023,-0.395,100.911,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/24/2023,5.531,99.975,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/24/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3
4/25/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,4/25/2023,5.659,96.284,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,4/25/2023,4.468,95.937,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,4/25/2023,4.764,94.298,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,4/25/2023,4.07,98.914,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/25/2023,4.263,96.462,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/25/2023,2.842,98.565,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/25/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/25/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/25/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/25/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/25/2023,-0.432,100.007,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/25/2023,4.742,99.987,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/25/2023,-0.395,100.911,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/25/2023,5.531,99.975,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/25/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3
4/26/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,4/26/2023,5.683,96.174,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,4/26/2023,4.426,96.046,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,4/26/2023,4.738,94.394,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,4/26/2023,4.051,98.931,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/26/2023,4.248,96.493,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/26/2023,2.847,98.563,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/26/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/26/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/26/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/26/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/26/2023,-0.432,100.007,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/26/2023,4.742,99.987,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/26/2023,-0.395,100.911,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/26/2023,5.531,99.975,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3,,4/26/2023,,,178.1,0.014926108,0.032747977,0.046951684,0.065217646,HY3
